,employer,title,salary,submitDate,startDate,caseStatus,city,state
6371,bed bath & beyond inc,Senior Data Scientist,150000,2018-08-15,2018-08-27,CERTIFIED,UNION,NJ
6372,humana inc,Data Scientist,61984,2018-08-15,2018-08-23,CERTIFIED,LOUISVILLE,KY
6373,oracle america inc,Data Scientist,106897,2018-08-15,2018-08-24,CERTIFIED,BELLEVUE,WA
6374,celect inc,Senior Data Scientist,135000,2018-08-16,2018-09-02,CERTIFIED,BOSTON,MA
6375,aetna resources llc,Senior Data Scientist,110015,2018-08-16,2019-01-27,CERTIFIED,WELLESLEY,MA
6376,facebook inc,Data Scientist,145903,2018-08-16,2018-08-27,CERTIFIED,SEATTLE,WA
6377,bed bath & beyond inc,Data Scientist,150000,2018-08-16,2018-08-24,CERTIFIED,UNION,NJ
6378,uber technologies inc,Senior Data Scientist,135000,2018-08-16,2018-08-21,CERTIFIED,PALO ALTO,CA
6379,whatsapp inc,Data Scientist,150000,2018-08-16,2018-08-27,CERTIFIED,MENLO PARK,CA
6380,fractal analytics inc,Senior Data Scientist,87464,2018-08-16,2018-08-20,CERTIFIED,JERSEY CITY,NJ
6381,aetna resources llc,Senior Data Scientist,110015,2018-08-16,2019-01-27,CERTIFIED,WELLESLEY,MA
6382,monsanto company,Data Scientist,91000,2018-08-16,2018-08-16,CERTIFIED,CHESTERFIELD,MO
6383,aetna resources llc,Data Scientist,93600,2018-08-17,2018-08-31,CERTIFIED,SANTA CLARA,CA
6384,peopleaxis inc,Data Scientist,95638,2018-08-17,2018-08-20,CERTIFIED,SUNNYVALE,CA
6385,nestle usa inc,Data Scientist,120000,2018-08-17,2018-08-24,CERTIFIED,SEATTLE,WA
6386,whatsapp inc,Data Scientist,175000,2018-08-17,2018-08-27,CERTIFIED,MENLO PARK,CA
6387,amazon,Associate Data Scientist,110000,2018-08-20,2018-08-27,CERTIFIED,SEATTLE,WA
6388,iblesoft incduns#791327054,Data Scientist,78000,2018-08-20,2018-09-03,CERTIFIED,PLANO,TX
6389,roblox corporation,Senior Data Scientist,220000,2018-08-20,2018-09-10,CERTIFIED,SAN MATEO,CA
6390,cleveland clinic foundation,Data Scientist,73000,2018-08-20,2018-09-17,CERTIFIED,CLEVELAND,OH
6391,linkedin corporation,Senior Data Scientist,136219,2018-08-20,2018-09-04,CERTIFIED,NEW YORK,NY
6392,stash financial inc,Senior Data Scientist,130000,2018-08-21,2018-10-08,CERTIFIED,NEW YORK,NY
6393,microsoft corporation,Senior Data Scientist,151169,2018-08-22,2019-02-20,CERTIFIED,CAMBRIDGE,MA
6394,amazon,Data Scientist,151000,2018-08-22,2018-08-27,CERTIFIED,SEATTLE,WA
6395,dailymotion inc,Data Scientist,140000,2018-08-22,2018-09-10,CERTIFIED,NEW YORK,NY
6396,hulu llc,Data Scientist,140000,2018-08-22,2018-10-22,CERTIFIED,SANTA MONICA,CA
6397,facebook inc,Data Scientist,185000,2018-08-22,2018-09-04,CERTIFIED,MENLO PARK,CA
6398,microsoft corporation,Data Scientist,129112,2018-08-22,2019-02-20,CERTIFIED,REDMOND,WA
6399,microsoft corporation,Senior Data Scientist,160000,2018-08-23,2018-09-05,CERTIFIED,REDMOND,WA
6400,lyft inc,Data Scientist,125000,2018-08-23,2018-10-01,CERTIFIED,SAN FRANCISCO,CA
6401,facebook inc,Data Scientist,185000,2018-08-23,2018-09-03,CERTIFIED,MENLO PARK,CA
6402,target enterprise inc,Lead Data Scientist,129210,2018-08-23,2018-09-03,CERTIFIED,SUNNYVALE,CA
6403,uber technologies inc,Senior Data Scientist,135000,2018-08-23,2018-10-12,CERTIFIED,SAN FRANCISCO,CA
6404,facebook inc,Data Scientist,150000,2018-08-24,2018-10-01,CERTIFIED,NEW YORK,NY
6405,electric motor werks inc,Data Scientist,130000,2018-08-25,2018-09-03,CERTIFIED,SAN CARLOS,CA
6406,quantium inc,Senior Data Scientist,144000,2018-08-27,2018-10-08,CERTIFIED,SAN FRANCISCO,CA
6407,linkedin corporation,Senior Data Scientist,158163,2018-08-27,2018-09-10,WITHDRAWN,SUNNYVALE,CA
6408,ut southwestern medical center,Data Scientist,65000,2018-08-27,2018-09-10,CERTIFIED,DALLAS,TX
6409,facebook inc,Data Scientist,155000,2018-08-27,2018-09-10,CERTIFIED,MENLO PARK,CA
6410,advertex communications inc,Data Scientist,114600,2018-08-27,2019-02-04,CERTIFIED,NEW YORK,NY
6411,frog design inc,Senior Data Scientist,155000,2018-08-27,2018-08-30,CERTIFIED,BROOKLYN,NY
6412,microsoft corporation,Data Scientist,137000,2018-08-28,2018-09-10,CERTIFIED,REDMOND,WA
6413,advance magazine publishers inc dba conde nast,Data Scientist,120000,2018-08-28,2018-09-10,CERTIFIED,NEW YORK,NY
6414,facebook inc,Data Scientist,180000,2018-08-28,2018-09-03,CERTIFIED,MENLO PARK,CA
6415,facebook inc,Data Scientist,140000,2018-08-28,2018-09-10,CERTIFIED,MENLO PARK,CA
6416,inventure capital corporation,Data Scientist,140000,2018-08-28,2018-09-17,CERTIFIED,SANTA MONICA,CA
6417,adobe,Data Scientist,131997,2018-08-29,2018-09-04,CERTIFIED,SAN JOSE,CA
6418,visa usa inc,Senior Data Scientist,95000,2018-08-29,2018-09-03,CERTIFIED,FOSTER CITY,CA
6419,zillow inc,Data Scientist,120000,2018-08-29,2018-09-17,CERTIFIED,SAN FRANCISCO,CA
6420,nga group inc,Data Scientist,82000,2018-08-29,2018-08-29,CERTIFIED,PHOENIX,AZ
6421,credit karma inc,Data Scientist,172000,2018-08-29,2018-10-02,CERTIFIED,SAN FRANCISCO,CA
6422,wayfair llc,Data Scientist,75733,2018-08-29,2018-10-08,CERTIFIED,BOSTON,MA
6423,credit karma inc,Data Scientist,149000,2018-08-29,2018-09-10,CERTIFIED,SAN FRANCISCO,CA
6424,linkedin corporation,Data Scientist,129210,2018-08-29,2018-09-10,CERTIFIED,SUNNYVALE,CA
6425,om1 inc,Data Scientist,138000,2018-08-29,2018-09-24,CERTIFIED,BOSTON,MA
6426,ge healthcare iits usa corp,Staff Data Scientist,135000,2018-08-29,2018-09-10,CERTIFIED,HOFFMAN ESTATES,IL
6427,nga group inc,Data Scientist,70000,2018-08-29,2018-08-29,CERTIFIED,PHOENIX,AZ
6428,zillow inc,Data Scientist,116400,2018-08-29,2018-10-15,CERTIFIED,SEATTLE,WA
6429,ge healthcare iits usa corp,Staff Data Scientist,135000,2018-08-29,2018-09-10,CERTIFIED,HOFFMAN ESTATES,IL
6430,zillow inc,Data Scientist,104500,2018-08-29,2018-09-10,CERTIFIED,SEATTLE,WA
6431,adobe,Data Scientist,131997,2018-08-29,2018-09-04,CERTIFIED,SAN JOSE,CA
6432,visa usa inc,Senior Data Scientist,95000,2018-08-29,2018-09-03,CERTIFIED,FOSTER CITY,CA
6433,zillow inc,Data Scientist,116400,2018-08-29,2018-10-15,CERTIFIED,SEATTLE,WA
6434,amazon,Data Scientist,135000,2018-08-30,2018-09-03,CERTIFIED,SEATTLE,WA
6435,oracle america inc,Data Scientist,101591,2018-08-30,2018-09-07,CERTIFIED,NEW YORK,NY
6436,aetna resources llc,Principal Data Scientist,200000,2018-08-30,2018-09-17,CERTIFIED,HARTFORD,CT
6437,the gap inc,Senior Data Scientist,143104,2018-08-30,2018-09-10,CERTIFIED,SAN FRANCISCO,CA
6438,mpg operations llc,Data Scientist,130000,2018-08-30,2018-09-10,CERTIFIED,NEW YORK,NY
6439,amazon,Data Scientist,160000,2018-08-30,2018-09-10,CERTIFIED,SEATTLE,WA
6440,blizzard entertainment inc,Senior Data Scientist,144884,2018-08-30,2019-01-21,CERTIFIED,IRVINE,CA
6441,aetna resources llc,Principal Data Scientist,200000,2018-08-30,2018-09-17,CERTIFIED,HARTFORD,CT
6442,easi llc,Data Scientist,98000,2018-08-30,2018-09-07,CERTIFIED,DUNCAN,OK
6443,the boston consulting group inc,Senior Data Scientist,125000,2018-08-30,2018-09-10,CERTIFIED,BETHESDA,MD
6444,shell global solutions (us) inc,Data Scientist,150000,2018-08-30,2018-09-06,CERTIFIED,HOUSTON,TX
6445,aetna resources llc,Data Scientist,93600,2018-08-30,2018-09-07,CERTIFIED,SAN FRANCISCO,CA
6446,trader interactive llc,Data Scientist,97219,2018-08-30,2018-09-17,CERTIFIED,BELLEVUE,WA
6447,linkedin corporation,Senior Data Scientist,152526,2018-08-30,2018-09-10,CERTIFIED,MOUNTAIN VIEW,CA
6448,datarobot inc,Data Scientist,200000,2018-08-30,2018-10-15,CERTIFIED,JERSEY CITY,NJ
6449,coursera inc,Senior Data Scientist,158163,2018-08-30,2018-09-13,CERTIFIED,MOUNTAIN VIEW,CA
6450,airbnb inc,Data Scientist,167500,2018-08-30,2018-10-01,CERTIFIED,SAN FRANCISCO,CA
6451,target enterprise inc,Lead Data Scientist,94100,2018-08-30,2018-09-17,CERTIFIED,PITTSBURGH,PA
6452,intel corporation,Data Scientist,108139,2018-08-30,2018-09-05,CERTIFIED,SAN DIEGO,CA
6453,airbnb inc,Data Scientist,150000,2018-08-31,2018-10-08,CERTIFIED,SAN FRANCISCO,CA
6454,zillow inc,Data Scientist,94266,2018-08-31,2018-10-01,CERTIFIED,SAN FRANCISCO,CA
6455,tatari inc,Data Scientist,100000,2018-08-31,2018-09-04,CERTIFIED,SANTA MONICA,CA
6456,breakout capital finance llc,Senior Data Scientist,162781,2018-08-31,2018-09-17,CERTIFIED,MCLEAN,VA
6457,0965688 bc ltd,Data Scientist,95000,2018-08-31,2018-09-15,CERTIFIED,BELLEVUE,WA
6458,live nation worldwide inc,Senior Data Scientist,125112,2018-08-31,2019-01-01,CERTIFIED,HOLLYWOOD,CA
6459,airbnb inc,Data Scientist,135000,2018-08-31,2018-10-08,CERTIFIED,SAN FRANCISCO,CA
6460,nestle waters north america inc,Data Scientist,120000,2018-08-31,2018-09-10,CERTIFIED,STAMFORD,CT
6461,cargill incorporated,Senior Data Scientist,108576,2018-08-31,2018-09-17,CERTIFIED,PLYMOUTH,MN
6462,insidesalescom,Senior Data Scientist,147000,2018-08-31,2018-09-21,CERTIFIED,PROVO,UT
6463,zillow inc,Data Scientist,100506,2018-08-31,2018-10-01,CERTIFIED,SAN FRANCISCO,CA
6464,insidesalescom,Senior Data Scientist,147000,2018-08-31,2018-09-21,CERTIFIED,PROVO,UT
6465,insidesalescom,Senior Data Scientist,147000,2018-08-31,2018-09-21,CERTIFIED,PROVO,UT
6466,contextlogic inc,Data Scientist,150000,2018-08-31,2018-09-10,CERTIFIED,SAN FRANCISCO,CA
6467,us direct,Data Scientist,75000,2018-08-31,2018-09-10,CERTIFIED,IRVINE,CA
6468,traffk llc,Data Scientist,110000,2018-08-31,2018-09-04,CERTIFIED,DUBLIN,OH
6469,traffk llc,Data Scientist,110000,2018-09-01,2018-09-04,CERTIFIED,DUBLIN,OH
6470,cryoocyte inc,Principal Data Scientist,150000,2018-09-02,2018-10-15,WITHDRAWN,ATLANTA,GA
6471,cryoocyte inc,Data Scientist,120000,2018-09-02,2018-10-15,DENIED,ATLANTA,GA
6472,microsoft corporation,Data Scientist,120000,2018-09-03,2018-09-24,CERTIFIED,REDMOND,WA
6473,vitria technology inc,Data Scientist,129605,2018-09-03,2018-09-10,CERTIFIED,MENLO PARK,CA
6474,wal-mart associates inc,Principal Data Scientist,132471,2018-09-04,2019-01-12,CERTIFIED,BENTONVILLE,AR
6475,shipt inc,Data Scientist,135000,2018-09-04,2018-09-04,CERTIFIED,SAN FRANCISCO,CA
6476,turner broadcasting system inc,Senior Data Scientist,100000,2018-09-04,2018-09-10,CERTIFIED,ATLANTA,GA
6477,cryoocyte inc,Principal Data Scientist,150000,2018-09-04,2018-10-15,WITHDRAWN,ATLANTA,GA
6478,adp technology services inc,Lead Data Scientist,117582,2018-09-04,2019-02-18,CERTIFIED,PARSIPPANY,NJ
6479,cryoocyte inc,Data Scientist,120000,2018-09-04,2018-10-15,WITHDRAWN,ATLANTA,GA
6480,stitch fix inc,Data Scientist,234000,2018-09-04,2018-10-15,WITHDRAWN,SAN FRANCISCO,CA
6481,turner broadcasting system inc,Senior Data Scientist,100000,2018-09-04,2018-09-10,CERTIFIED,ATLANTA,GA
6482,stitch fix inc,Data Scientist,234000,2018-09-04,2018-10-15,CERTIFIED,SAN FRANCISCO,CA
6483,ksm consulting llc,Data Scientist,85000,2018-09-05,2019-02-06,CERTIFIED,INDIANAPOLIS,IN
6484,scribd inc,Senior Data Scientist,163134,2018-09-05,2018-09-12,CERTIFIED,SAN FRANCISCO,CA
6485,cryoocyte inc,Principal Data Scientist,150000,2018-09-05,2018-10-15,CERTIFIED,ATLANTA,GA
6486,hd store support llc,Data Scientist,140000,2018-09-05,2018-09-20,CERTIFIED,ATLANTA,GA
6487,guideline inc,Data Scientist,130000,2018-09-05,2018-09-24,CERTIFIED,SAN MATEO,CA
6488,amazon,Data Scientist,132000,2018-09-05,2018-09-10,CERTIFIED,SEATTLE,WA
6489,cedars-sinai medical center,Data Scientist,109000,2018-09-05,2018-10-01,CERTIFIED,LOS ANGELES,CA
6490,giphy inc,Data Scientist,165000,2018-09-05,2018-09-17,WITHDRAWN,NEW YORK,NY
6491,giphy inc,Data Scientist,165000,2018-09-06,2018-09-17,CERTIFIED,NEW YORK,NY
6492,microsoft corporation,Senior Data Scientist,160000,2018-09-06,2018-09-19,CERTIFIED,REDMOND,WA
6493,corecompete inc,Senior Data Scientist,115000,2018-09-06,2018-09-10,CERTIFIED,NEW YORK,NY
6494,amazon,Senior Data Scientist,141400,2018-09-07,2019-03-09,CERTIFIED,NORTH READING,MA
6495,insurance services office inc,Associate Data Scientist,85000,2018-09-07,2018-10-01,CERTIFIED,LEHI,UT
6496,microsoft corporation,Data Scientist,134730,2018-09-07,2019-03-05,CERTIFIED,REDMOND,WA
6497,uber technologies inc,Data Scientist,115000,2018-09-07,2019-02-16,CERTIFIED,SAN FRANCISCO,CA
6498,intel corporation,Data Scientist,74880,2018-09-10,2019-02-07,CERTIFIED,CHANDLER,AZ
6499,microsoft corporation,Senior Data Scientist,142719,2018-09-10,2019-03-11,CERTIFIED,REDMOND,WA
6500,facebook inc,Data Scientist,155000,2018-09-11,2018-10-01,CERTIFIED,MENLO PARK,CA
6501,facebook inc,Data Scientist,160000,2018-09-11,2018-09-24,CERTIFIED,MENLO PARK,CA
6502,apple inc,Data Scientist,120000,2018-09-12,2018-10-01,CERTIFIED,CUPERTINO,CA
6503,cargill incorporated,Senior Data Scientist,108576,2018-09-12,2018-09-17,CERTIFIED,PLYMOUTH,MN
6504,oath holdings inc,Data Scientist,92414,2018-09-12,2018-09-17,CERTIFIED,SUNNYVALE,CA
6505,tiger analytics llc,Data Scientist,112500,2018-09-12,2019-02-02,CERTIFIED,SANTA CLARA,CA
6506,publishers clearing house llc,Data Scientist,110109,2018-09-12,2018-12-07,CERTIFIED,JERICHO,NY
6507,facebook inc,Data Scientist,143529,2018-09-12,2019-03-07,CERTIFIED,MENLO PARK,CA
6508,teksystems inc,Data Scientist,77600,2018-09-13,2018-09-18,CERTIFIED,DEARBORN,MI
6509,facebook inc,Data Scientist,175000,2018-09-13,2018-09-17,CERTIFIED,MENLO PARK,CA
6510,balbix inc,Data Scientist,165000,2018-09-13,2019-02-16,CERTIFIED,SAN JOSE,CA
6511,wal-mart associates inc,Principal Data Scientist,132471,2018-09-13,2018-12-22,CERTIFIED,BENTONVILLE,AR
6512,facebook inc,Data Scientist,215000,2018-09-13,2018-09-24,CERTIFIED,MENLO PARK,CA
6513,apple inc,Data Scientist,120000,2018-09-14,2018-10-01,CERTIFIED,CUPERTINO,CA
6514,microsoft corporation,Data Scientist,127000,2018-09-14,2019-03-16,CERTIFIED,REDMOND,WA
6515,data plus math corporation,Data Scientist,137000,2018-09-14,2018-09-19,CERTIFIED,BOSTON,MA
6516,target enterprise inc,Senior Data Scientist,92414,2018-09-14,2019-02-07,CERTIFIED,SUNNYVALE,CA
6517,roblox corporation,Senior Data Scientist,210000,2018-09-14,2018-10-08,CERTIFIED,SAN MATEO,CA
6518,microsoft corporation,Data Scientist,130000,2018-09-14,2018-12-01,CERTIFIED,REDMOND,WA
6519,well data labs inc,Data Scientist,68411,2018-09-17,2019-01-15,CERTIFIED,DENVER,CO
6520,wal-mart associates inc,Staff Data Scientist,195000,2018-09-17,2018-10-08,CERTIFIED,SUNNYVALE,CA
6521,mplatform llc,Senior Data Scientist,165000,2018-09-17,2018-10-01,CERTIFIED,NEW YORK,NY
6522,wal-mart associates inc,Staff Data Scientist,195000,2018-09-17,2018-10-08,CERTIFIED,SUNNYVALE,CA
6523,hd store support llc,Data Scientist,150000,2018-09-17,2018-10-02,CERTIFIED,ATLANTA,GA
6524,microsoft corporation,Data Scientist,135250,2018-09-17,2019-03-19,CERTIFIED,BELLEVUE,WA
6525,lyft inc,Data Scientist,170000,2018-09-17,2018-10-08,CERTIFIED,SAN FRANCISCO,CA
6526,shutterfly inc,Data Scientist,150000,2018-09-17,2018-09-28,CERTIFIED,REDWOOD CITY,CA
6527,facebook inc,Data Scientist,152420,2018-09-17,2019-03-18,CERTIFIED,MENLO PARK,CA
6528,uber technologies inc,Senior Data Scientist,135000,2018-09-17,2019-03-16,CERTIFIED,SAN FRANCISCO,CA
6529,yotabites consulting llc,Data Scientist,92500,2018-09-17,2018-09-24,CERTIFIED,LENEXA,KS
6530,dstillery inc,Data Scientist,140000,2018-09-17,2019-02-15,CERTIFIED,NEW YORK,NY
6531,pendoio inc,Data Scientist,93000,2018-09-18,2018-09-25,CERTIFIED,RALEIGH,NC
6532,rentrak corporation,Data Scientist,96697,2018-09-18,2018-12-11,CERTIFIED,PORTLAND,OR
6533,pendoio inc,Data Scientist,93000,2018-09-18,2018-09-25,WITHDRAWN,RALEIGH,NC
6534,facebook inc,Data Scientist,155000,2018-09-19,2018-09-24,CERTIFIED,MENLO PARK,CA
6535,facebook inc,Data Scientist,155000,2018-09-19,2018-10-01,CERTIFIED,NEW YORK,NY
6536,garrett transportation i inc,Data Scientist,115748,2018-09-19,2018-10-01,CERTIFIED,ATLANTA,GA
6537,facebook inc,Data Scientist,140000,2018-09-19,2018-10-01,CERTIFIED,MENLO PARK,CA
6538,garrett transportation i inc,Data Scientist,93765,2018-09-19,2018-10-01,CERTIFIED,ATLANTA,GA
6539,affinity solutions inc,Senior Data Scientist,130000,2018-09-20,2018-10-30,CERTIFIED,NEW YORK,NY
6540,tredence inc,Senior Data Scientist,140000,2018-09-20,2018-09-25,CERTIFIED,SAN JOSE,CA
6541,uber technologies inc,Senior Data Scientist,157000,2018-09-21,2018-09-27,CERTIFIED,SAN FRANCISCO,CA
6542,microsoft corporation,Data Scientist,119300,2018-09-21,2018-10-08,CERTIFIED,REDMOND,WA
6543,uber technologies inc,Data Scientist,106000,2018-09-21,2018-09-27,CERTIFIED,SAN FRANCISCO,CA
6544,microsoft corporation,Data Scientist,111000,2018-09-21,2019-03-23,CERTIFIED,REDMOND,WA
6545,facebook inc,Data Scientist,150000,2018-09-24,2018-10-01,CERTIFIED,MENLO PARK,CA
6546,oath holdings inc,Senior Data Scientist,129210,2018-09-24,2018-10-01,CERTIFIED,SUNNYVALE,CA
6547,oath holdings inc,Senior Data Scientist,129210,2018-09-24,2018-10-01,CERTIFIED,SUNNYVALE,CA
6548,facebook inc,Data Scientist,140000,2018-09-24,2018-10-01,CERTIFIED,MENLO PARK,CA
6549,dawar consulting inc,Data Scientist,96075,2018-09-24,2018-10-01,DENIED,SAN FRANCISCO,CA
6550,mcafee llc,Data Scientist,108784,2018-09-24,2018-10-01,CERTIFIED,PLANO,TX
