,employer,title,salary,submitDate,startDate,caseStatus,city,state
5248,microsoft corporation,Data Analyst,135020,2017-12-29,2018-06-30,CERTIFIED,REDMOND,WA
5249,icahn school of medicine at mount sinai,Senior Data Analyst,76220,2017-12-29,2018-02-01,CERTIFIED,NEW YORK,NY
5250,capital one services ii llc,Principal Data Analyst,90300,2017-12-29,2018-01-15,CERTIFIED,PLANO,TX
5251,generesit llc,Data Analyst,79500,2017-12-30,2018-01-22,CERTIFIED,PHILADELPHIA,PA
5252,generesit llc,Data Analyst,79500,2017-12-30,2018-01-22,CERTIFIED,PHILADELPHIA,PA
5253,servicenow inc,Senior Data Analyst,117125,2018-01-02,2018-01-08,CERTIFIED,SAN DIEGO,CA
5254,trupanion managers usa,Data Analyst,70000,2018-01-02,2018-02-01,CERTIFIED,SEATTLE,WA
5255,cyber infotech llc,Data Analyst,75000,2018-01-02,2018-01-10,CERTIFIED,COLLEYVILLIE,TX
5256,cisco systems inc,Data Analyst,110666,2018-01-03,2018-01-10,CERTIFIED,SAN JOSE,CA
5257,hearsay social inc,Data Analyst,135000,2018-01-03,2018-02-05,CERTIFIED,SAN FRANCISCO,CA
5258,questpay inc,Data Analyst,70000,2018-01-04,2018-01-11,CERTIFIED,WOONSOCKET,RI
5259,paypal inc,Data Analyst,125000,2018-01-05,2018-06-28,CERTIFIED,SAN JOSE,CA
5260,technitia inc,Data Analyst,112000,2018-01-05,2018-01-19,DENIED,SOUTH SAN FRANCISCO,CA
5261,paypal inc,Data Analyst,125000,2018-01-05,2018-06-28,CERTIFIED,SAN JOSE,CA
5262,financial recovery group inc,Data Analyst,75900,2018-01-06,2018-01-15,CERTIFIED,SUNRISE,FL
5263,system soft technologies llc,Data Analyst,110000,2018-01-08,2018-02-18,CERTIFIED,MCLEAN,VA
5264,uber technologies inc,Senior Data Analyst,110000,2018-01-09,2018-07-11,CERTIFIED,SAN FRANCISCO,CA
5265,vuesol technologies inc,Data Analyst,72218,2018-01-09,2018-01-09,CERTIFIED,ALPHARETTA,GA
5266,c-vision inc,Senior Data Analyst,80000,2018-01-11,2018-05-11,CERTIFIED,TROY,MI
5267,yai national institute for people with disabilities,Data Analyst,50000,2018-01-11,2018-01-25,CERTIFIED,NEW YORK,NY
5268,technitia inc,Data Analyst,112000,2018-01-11,2018-01-19,CERTIFIED,SOUTH SAN FRANCISCO,CA
5269,neustar ip intelligence inc,Data Analyst,79165,2018-01-12,2018-01-15,CERTIFIED,SAN FRANCISCO,CA
5270,pace computer solutions inc,Data Analyst,85259,2018-01-12,2018-01-16,CERTIFIED,COLUMBUS,OH
5271,south dakota state university,Data Analyst,65983,2018-01-12,2018-03-22,CERTIFIED,BROOKINGS,SD
5272,capgemini america inc,Senior Data Analyst,89600,2018-01-15,2018-01-15,CERTIFIED,OKLAHOMA CITY,OK
5273,ipivot llc,Data Analyst,72000,2018-01-15,2018-04-29,CERTIFIED,CINCINNATI,OH
5274,paypal inc,Associate Data Analyst,100000,2018-01-15,2018-07-08,CERTIFIED,SAN JOSE,CA
5275,capgemini america inc,Senior Data Analyst,76100,2018-01-16,2018-07-16,CERTIFIED,TYLER,TX
5276,capital one services llc,Senior Data Analyst,91000,2018-01-17,2018-02-12,CERTIFIED,MCLEAN,VA
5277,protocol infotech inc duns# 830803735,Data Analyst,76000,2018-01-17,2018-01-22,CERTIFIED,LOS ANGELES,CA
5278,billcom,Data Analyst,90000,2018-01-17,2018-07-19,CERTIFIED,PALO ALTO,CA
5279,hq tech solutions llc,Data Analyst,90000,2018-01-17,2018-01-24,CERTIFIED,ROCHESTER,NY
5280,unikon it inc,Data Analyst,60000,2018-01-18,2018-01-18,CERTIFIED,LOS ANGELES,CA
5281,zynga inc,Senior Data Analyst,124200,2018-01-18,2018-07-15,CERTIFIED,SAN FRANCISCO,CA
5282,resolve tech solutions inc,Data Analyst,76600,2018-01-18,2018-01-29,CERTIFIED,NEW YORK,NY
5283,cyber infotech llc,Data Analyst,80000,2018-01-18,2018-01-26,CERTIFIED,COLLEYVILLIE,TX
5284,vmware inc,Data Analyst,98000,2018-01-18,2018-07-17,CERTIFIED,PALO ALTO,CA
5285,capgemini america inc,Data Analyst,62800,2018-01-18,2018-07-18,CERTIFIED,UNIVERSAL CITY,CA
5286,anchorfree inc,Data Analyst,130000,2018-01-18,2018-01-19,CERTIFIED,REDWOOD CITY,CA
5287,enova financial holdings llc,Data Analyst,84975,2018-01-19,2018-07-16,CERTIFIED,CHICAGO,IL
5288,capgemini america inc,Data Analyst,72300,2018-01-19,2018-01-19,CERTIFIED,ATLANTA,GA
5289,gate 5 capital llc,Data Analyst,95000,2018-01-19,2018-02-01,CERTIFIED,SAN FRANCISCO,CA
5290,i 5 tech inc,Data Analyst,72000,2018-01-19,2018-01-19,CERTIFIED,RENSSELAER,NY
5291,synopsys inc,Data Analyst,122273,2018-01-19,2018-01-29,CERTIFIED,MOUNTAIN VIEW,CA
5292,wal-mart associates inc,Data Analyst,140000,2018-01-19,2018-01-29,CERTIFIED,SUNNYVALE,CA
5293,capital one services llc,Senior Data Analyst,80000,2018-01-19,2018-06-30,CERTIFIED,RICHMOND,VA
5294,capital one national association,Senior Data Analyst,80000,2018-01-19,2018-02-12,CERTIFIED,GLEN ALLEN,VA
5295,scioinspire corporation,Data Analyst,81947,2018-01-19,2018-05-30,CERTIFIED,JACKSONVILLE,FL
5296,capital one national association,Senior Data Analyst,80000,2018-01-19,2018-02-12,WITHDRAWN,GLEN ALLEN,VA
5297,capital one national association,Senior Data Analyst,77700,2018-01-19,2018-01-29,CERTIFIED,PLANO,TX
5298,uber technologies inc,Data Analyst,85000,2018-01-19,2018-01-26,CERTIFIED,SEATTLE,WA
5299,inovalon inc,Senior Data Analyst,82000,2018-01-23,2018-02-01,CERTIFIED,BOWIE,MD
5300,technogen inc,Data Analyst,125000,2018-01-23,2018-01-24,CERTIFIED,CHANTILLY,VA
5301,renovate america inc,Senior Data Analyst,95303,2018-01-23,2018-04-19,CERTIFIED,SAN DIEGO,CA
5302,teachers college columbia university,Data Analyst,74000,2018-01-23,2018-02-05,CERTIFIED,NEW YORK,NY
5303,delta computer consulting inc,Senior Data Analyst,112000,2018-01-23,2018-02-05,CERTIFIED,TORRANCE,CA
5304,progressive casualty insurance company,Data Analyst,80000,2018-01-23,2018-02-12,CERTIFIED,MAYFIELD HEIGHTS,OH
5305,softsol technologies inc,Data Analyst,96720,2018-01-23,2018-02-01,CERTIFIED,CUPERTINO,CA
5306,national healthcare solutions inc,Senior Data Analyst,95700,2018-01-23,2018-06-08,CERTIFIED,DALLAS,TX
5307,paypal inc,Data Analyst,125769,2018-01-24,2018-07-24,CERTIFIED,SAN JOSE,CA
5308,capgemini america inc,Senior Data Analyst,100400,2018-01-24,2018-01-24,CERTIFIED,RARITAN,NJ
5309,qualcomm incorporated,Staff Data Analyst,102400,2018-01-24,2018-02-01,CERTIFIED,SAN DIEGO,CA
5310,incedo inc,Data Analyst,90000,2018-01-25,2018-01-31,CERTIFIED,IRVING,TX
5311,american express travel related services company inc,Senior Data Analyst,112800,2018-01-25,2018-02-05,CERTIFIED,NEW YORK,NY
5312,qualcomm incorporated,Senior Data Analyst,90700,2018-01-25,2018-07-25,DENIED,SAN DIEGO,CA
5313,american infosysinc,Data Analyst,93000,2018-01-25,2018-02-05,CERTIFIED,MCLEAN,VA
5314,mcafee llc,Data Analyst,110000,2018-01-25,2018-02-01,CERTIFIED,SANTA CLARA,CA
5315,mclane group international lp,Data Analyst,56160,2018-01-25,2018-07-27,CERTIFIED,HOUSTON,TX
5316,srivin infosystems inc,Data Analyst,60000,2018-01-26,2018-01-26,CERTIFIED,PORT WASHINGTON,NY
5317,capital one services llc,Senior Data Analyst,80000,2018-01-26,2018-02-12,CERTIFIED,RICHMOND,VA
5318,riskspan inc,Data Analyst,80000,2018-01-26,2018-07-25,CERTIFIED,ARLINGTON,VA
5319,e i du pont de nemours and company,Senior Data Analyst,95930,2018-01-26,2018-03-07,CERTIFIED,JOHNSTON,IA
5320,whatsapp inc,Data Analyst,125000,2018-01-26,2018-07-26,CERTIFIED,MENLO PARK,CA
5321,capgemini america inc,Senior Data Analyst,89600,2018-01-27,2018-07-28,CERTIFIED,ATLANTA,GA
5322,capgemini america inc,Data Analyst,64100,2018-01-27,2018-07-28,CERTIFIED,VAN BUREN TOWNSHIP,MI
5323,capgemini america inc,Data Analyst,72300,2018-01-27,2018-07-27,CERTIFIED,ATLANTA,GA
5324,qualcomm incorporated,Senior Data Analyst,90700,2018-01-29,2018-07-25,CERTIFIED,SAN DIEGO,CA
5325,carscom,Associate Data Analyst,60000,2018-01-29,2018-07-29,CERTIFIED,CHICAGO,IL
5326,target enterprise inc,Data Analyst,73736,2018-01-29,2018-07-31,CERTIFIED,MINNEAPOLIS,MN
5327,microsoft corporation,Senior Data Analyst,159926,2018-01-29,2018-06-19,CERTIFIED,REDMOND,WA
5328,lyft inc,Senior Data Analyst,180000,2018-01-29,2018-07-25,CERTIFIED,SAN FRANCISCO,CA
5329,microsoft corporation,Data Analyst,138800,2018-01-29,2018-07-28,CERTIFIED,REDMOND,WA
5330,lyft inc,Data Analyst,125000,2018-01-29,2018-07-25,CERTIFIED,SAN FRANCISCO,CA
5331,lyft inc,Data Analyst,123000,2018-01-29,2018-07-25,CERTIFIED,SAN FRANCISCO,CA
5332,lyft inc,Data Analyst,170000,2018-01-29,2018-07-25,CERTIFIED,SAN FRANCISCO,CA
5333,nanometrics inc,Data Analyst,80000,2018-01-29,2018-07-28,CERTIFIED,MILPITAS,CA
5334,lyft inc,Data Analyst,120000,2018-01-29,2018-07-25,CERTIFIED,SAN FRANCISCO,CA
5335,lyft inc,Data Analyst,110000,2018-01-29,2018-07-25,CERTIFIED,SAN FRANCISCO,CA
5336,lyft inc,Data Analyst,110000,2018-01-29,2018-07-25,CERTIFIED,SAN FRANCISCO,CA
5337,wonderbox technologies llc,Data Analyst,88733,2018-01-30,2018-04-27,CERTIFIED,SANTA CLARA,CA
5338,progressive casualty insurance company,Data Analyst,80342,2018-01-30,2018-07-27,CERTIFIED,WALNUT CREEK,CA
5339,capital one services llc,Senior Data Analyst,80000,2018-01-31,2018-07-27,CERTIFIED,RICHMOND,VA
5340,hair direct inc,Data Analyst,75700,2018-01-31,2018-08-01,CERTIFIED,LANCASTER,PA
5341,capital one national association,Senior Data Analyst,91700,2018-01-31,2018-07-24,CERTIFIED,NEW YORK,NY
5342,capital one services ii llc,Senior Data Analyst,91000,2018-01-31,2018-07-23,CERTIFIED,VIENNA,VA
5343,capital one national association,Senior Data Analyst,91000,2018-01-31,2018-07-28,CERTIFIED,MCLEAN,VA
5344,uber technologies inc,Data Analyst,105000,2018-01-31,2018-02-06,CERTIFIED,SAN FRANCISCO,CA
5345,capital one services ii llc,Senior Data Analyst,80000,2018-01-31,2018-07-27,CERTIFIED,RICHMOND,VA
5346,capital one investing llc,Senior Data Analyst,89400,2018-01-31,2018-07-24,CERTIFIED,SEATTLE,WA
5347,capital one national association,Senior Data Analyst,89400,2018-01-31,2018-07-26,CERTIFIED,NEW YORK,NY
5348,capital one services llc,Senior Data Analyst,85500,2018-01-31,2018-07-23,CERTIFIED,CHICAGO,IL
5349,tripadvisor llc,Senior Data Analyst,80000,2018-01-31,2018-07-27,CERTIFIED,BOSTON,MA
5350,capital one services ii llc,Data Analyst,55000,2018-01-31,2018-07-27,CERTIFIED,ROLLING MEADOWS,IL
5351,underwriters laboratories inc,Data Analyst,54082,2018-01-31,2018-02-14,CERTIFIED,NORTHBROOK,IL
5352,netease information technology corporation,Senior Data Analyst,97588,2018-01-31,2018-07-28,CERTIFIED,BRISBANE,CA
5353,paypal inc,Data Analyst,75500,2018-01-31,2018-07-29,DENIED,SAN JOSE,CA
5354,capital one national association,Principal Data Analyst,67000,2018-01-31,2018-07-25,CERTIFIED,PLANO,TX
5355,system1 llc,Data Analyst,60000,2018-01-31,2018-07-30,CERTIFIED,VENICE,CA
5356,system1 llc,Data Analyst,60000,2018-01-31,2018-07-30,CERTIFIED,VENICE,CA
5357,asta crs inc,Data Analyst,72480,2018-01-31,2018-08-01,CERTIFIED,PORT WASHINGTON,NY
5358,tripadvisor llc,Data Analyst,90000,2018-01-31,2018-07-26,CERTIFIED,NEEDHAM,MA
5359,capital one national association,Senior Data Analyst,79500,2018-02-01,2018-07-25,CERTIFIED,GLEN ALLEN,VA
5360,capital one services llc,Senior Data Analyst,91000,2018-02-01,2018-07-25,CERTIFIED,VIENNA,VA
5361,capital one services llc,Senior Data Analyst,91000,2018-02-01,2018-07-29,CERTIFIED,MCLEAN,VA
5362,capital one services llc,Principal Data Analyst,67000,2018-02-01,2018-07-24,CERTIFIED,PLANO,TX
5363,capital one national association,Senior Data Analyst,80000,2018-02-01,2018-07-27,CERTIFIED,GLEN ALLEN,VA
5364,enova financial holdings llc,Data Analyst,84975,2018-02-01,2018-08-03,CERTIFIED,CHICAGO,IL
5365,capital one national association,Senior Data Analyst,90700,2018-02-01,2018-07-28,CERTIFIED,MCLEAN,VA
5366,jam city inc,Data Analyst,69077,2018-02-01,2018-08-01,CERTIFIED,CARLSBAD,CA
5367,capital one national association,Senior Data Analyst,90626,2018-02-01,2018-07-23,CERTIFIED,MCLEAN,VA
5368,capital one services llc,Senior Data Analyst,90626,2018-02-01,2018-07-23,CERTIFIED,MCLEAN,VA
5369,capital one services ii llc,Senior Data Analyst,79207,2018-02-01,2018-07-26,CERTIFIED,GLEN ALLEN,VA
5370,capital one national association,Senior Data Analyst,91700,2018-02-01,2018-07-25,CERTIFIED,NEW YORK,NY
5371,kern health systems,Senior Data Analyst,86760,2018-02-01,2018-05-22,CERTIFIED,BAKERSFIELD,CA
5372,capital one services llc,Senior Data Analyst,79206,2018-02-01,2018-07-23,CERTIFIED,RICHMOND,VA
5373,capital one services llc,Senior Data Analyst,77700,2018-02-01,2018-07-24,CERTIFIED,PLANO,TX
5374,capital one services llc,Senior Data Analyst,76710,2018-02-01,2018-07-25,CERTIFIED,WILMINGTON,DE
5375,capital one national association,Senior Data Analyst,80000,2018-02-01,2018-07-30,CERTIFIED,GLEN ALLEN,VA
5376,capital one services ii llc,Senior Data Analyst,80000,2018-02-01,2018-07-25,CERTIFIED,RICHMOND,VA
5377,capital one services ii llc,Principal Data Analyst,106600,2018-02-01,2018-07-24,CERTIFIED,SAN FRANCISCO,CA
5378,capital one services llc,Senior Data Analyst,86000,2018-02-01,2018-07-27,CERTIFIED,NEW YORK,NY
5379,agile global solutions inc,Data Analyst,72946,2018-02-01,2018-02-01,CERTIFIED,FORTH WORTH,TX
5380,capital one national association,Senior Data Analyst,66560,2018-02-01,2018-07-23,CERTIFIED,PLANO,TX
5381,capgemini america inc,Data Analyst,67800,2018-02-01,2018-02-01,CERTIFIED,BURBANK,CA
5382,capgemini america inc,Data Analyst,74818,2018-02-01,2018-02-06,CERTIFIED,ARLINGTON HEIGHTS,IL
5383,capital one national association,Senior Data Analyst,80000,2018-02-01,2018-07-24,CERTIFIED,RICHMOND,VA
5384,kern health systems,Senior Data Analyst,86760,2018-02-01,2018-05-22,CERTIFIED,BAKERSFIELD,CA
5385,capital one services llc,Senior Data Analyst,90626,2018-02-01,2018-07-23,CERTIFIED,VIENNA,VA
5386,compucity inc,Data Analyst,72000,2018-02-02,2018-07-31,CERTIFIED,CHICAGO,IL
5387,mast technology services inc,Associate Data Analyst,58573,2018-02-02,2018-08-02,CERTIFIED,REYNOLDSBURG,OH
5388,capital one services ii llc,Data Analyst,70000,2018-02-02,2018-07-26,CERTIFIED,ROLLING MEADOWS,IL
5389,capital one services llc,Senior Data Analyst,90700,2018-02-02,2018-07-29,CERTIFIED,MCLEAN,VA
5390,capital one services llc,Senior Data Analyst,79207,2018-02-02,2018-07-26,CERTIFIED,GLEN ALLEN,VA
5391,capgemini america inc,Data Analyst,72300,2018-02-02,2018-02-02,CERTIFIED,ATLANTA,GA
5392,john hancock life insurance company (usa),Senior Data Analyst,75650,2018-02-02,2018-08-03,CERTIFIED,BOSTON,MA
5393,capital one national association,Senior Data Analyst,73200,2018-02-02,2018-07-28,CERTIFIED,MCLEAN,VA
5394,slk america inc,Data Analyst,62026,2018-02-02,2018-02-02,CERTIFIED,SYMMES TOWNSHIP,OH
5395,capital one services ii llc,Senior Data Analyst,70000,2018-02-02,2018-07-25,CERTIFIED,ROLLING MEADOWS,IL
5396,capital one services ii llc,Senior Data Analyst,70000,2018-02-02,2018-07-27,CERTIFIED,ROLLING MEADOWS,IL
5397,slk america inc,Data Analyst,75733,2018-02-02,2018-02-02,CERTIFIED,SYMMES TOWNSHIP,OH
5398,compucity inc,Data Analyst,72000,2018-02-02,2018-07-31,CERTIFIED,CHICAGO,IL
5399,capgemini america inc,Data Analyst,67800,2018-02-05,2018-02-05,CERTIFIED,BURBANK,CA
5400,collabera inc,Data Analyst,106000,2018-02-05,2018-02-12,CERTIFIED,MCLEAN,VA
5401,optimal blue llc,Data Analyst,76586,2018-02-05,2018-08-05,CERTIFIED,PLANO,TX
5402,liquidhub inc,Senior Data Analyst,107039,2018-02-05,2018-06-18,CERTIFIED,REDMOND,WA
5403,capital one services ii llc,Senior Data Analyst,91000,2018-02-05,2018-07-30,CERTIFIED,VIENNA,VA
5404,capgemini america inc,Senior Data Analyst,100400,2018-02-05,2018-02-05,CERTIFIED,BRIDGEWATER,NJ
5405,uber technologies inc,Data Analyst,92955,2018-02-06,2018-06-01,CERTIFIED,SAN FRANCISCO,CA
5406,uber technologies inc,Data Analyst,92955,2018-02-06,2018-06-01,CERTIFIED,SAN FRANCISCO,CA
5407,webceteralp,Data Analyst,66560,2018-02-06,2018-08-07,CERTIFIED,LEWISVILLE,TX
5408,uber technologies inc,Data Analyst,92955,2018-02-06,2018-06-01,CERTIFIED,SAN FRANCISCO,CA
5409,t and t consulting services inc,Data Analyst,87140,2018-02-06,2018-08-07,CERTIFIED,FALLS CHURCH,VA
5410,roblox corporation,Data Analyst,100000,2018-02-06,2018-08-01,CERTIFIED,SAN MATEO,CA
5411,roblox corporation,Data Analyst,110000,2018-02-06,2018-08-02,CERTIFIED,SAN MATEO,CA
5412,midland credit management inc,Data Analyst,55000,2018-02-06,2018-07-28,CERTIFIED,SAN DIEGO,CA
5413,uber technologies inc,Data Analyst,95000,2018-02-06,2018-06-01,CERTIFIED,SAN FRANCISCO,CA
5414,midland credit management inc,Data Analyst,66000,2018-02-06,2018-07-28,CERTIFIED,SAN DIEGO,CA
5415,uber technologies inc,Data Analyst,92955,2018-02-06,2018-06-01,CERTIFIED,SAN FRANCISCO,CA
5416,benefits science llc,Data Analyst,70000,2018-02-06,2018-08-01,CERTIFIED,BOSTON,MA
5417,capital one services llc,Senior Data Analyst,80000,2018-02-06,2018-08-06,CERTIFIED,RICHMOND,VA
5418,techstar consulting inc,Data Analyst,90646,2018-02-06,2018-02-12,CERTIFIED,PLANO,TX
5419,midland credit management inc,Data Analyst,60000,2018-02-06,2018-07-29,CERTIFIED,SAN DIEGO,CA
5420,shipt inc,Data Analyst,80000,2018-02-06,2018-08-05,CERTIFIED,SAN FRANCISCO,CA
5421,capgemini america inc,Data Analyst,69800,2018-02-07,2018-02-07,CERTIFIED,ARMONK,NY
5422,paypal inc,Data Analyst,110000,2018-02-07,2018-07-19,CERTIFIED,NEW YORK,NY
5423,tripadvisor llc,Senior Data Analyst,93000,2018-02-07,2018-07-25,CERTIFIED,BELLEVUE,WA
5424,it trailblazers llc,Data Analyst,85000,2018-02-07,2018-02-15,WITHDRAWN,NEW YORK CITY,NY
5425,capital one services llc,Senior Data Analyst,80000,2018-02-07,2018-08-03,CERTIFIED,RICHMOND,VA
5426,capgemini america inc,Associate Data Analyst,60000,2018-02-07,2018-02-07,CERTIFIED,JACKSONVILLE,FL
5427,crunchbase inc,Data Analyst,95000,2018-02-07,2018-07-25,CERTIFIED,SAN FRANCISCO,CA
5428,capital one national association,Senior Data Analyst,85500,2018-02-07,2018-07-26,CERTIFIED,MCLEAN,VA
5429,ziddos inc,Data Analyst,88000,2018-02-08,2018-02-16,CERTIFIED,HOUSTON,TX
5430,jpmorgan chase & co,Data Analyst,90000,2018-02-08,2018-07-30,CERTIFIED,JERSEY CITY,NJ
5431,ascend analytics llc,Data Analyst,78075,2018-02-08,2018-02-19,CERTIFIED,CHARLESTON,SC
5432,entytle inc,Data Analyst,110000,2018-02-08,2018-08-01,CERTIFIED,PALO ALTO,CA
5433,infoweb systems inc,Data Analyst,91700,2018-02-08,2018-02-19,CERTIFIED,CEDAR RAPIDS,IA
5434,american infosys inc,Data Analyst,93000,2018-02-08,2018-02-12,CERTIFIED,MCLEAN,VA
5435,capital one national association,Senior Data Analyst,80000,2018-02-08,2018-07-31,CERTIFIED,RICHMOND,VA
5436,uber technologies inc,Data Analyst,92955,2018-02-08,2018-06-01,CERTIFIED,SAN FRANCISCO,CA
5437,populus group llc,Data Analyst,110000,2018-02-08,2018-08-08,CERTIFIED,NEW YORK,NY
5438,home depot product authority llc,Data Analyst,60000,2018-02-08,2018-08-07,CERTIFIED,ATLANTA,GA
5439,dci consulting group inc,Data Analyst,55640,2018-02-08,2018-08-08,CERTIFIED,ANNAPOLIS,MD
5440,ziddos inc,Data Analyst,88000,2018-02-08,2018-02-16,WITHDRAWN,HOUSTON,TX
5441,aurum capital management,Data Analyst,60000,2018-02-08,2018-08-01,CERTIFIED,SAN JOSE,CA
5442,uber technologies inc,Data Analyst,92955,2018-02-08,2018-06-01,CERTIFIED,SAN FRANCISCO,CA
5443,uber technologies inc,Data Analyst,99195,2018-02-08,2018-06-01,CERTIFIED,SAN FRANCISCO,CA
5444,quotient technology inc,Data Analyst,66000,2018-02-09,2018-08-02,CERTIFIED,CINCINNATI,OH
5445,capgemini america inc,Data Analyst,69800,2018-02-09,2018-08-09,CERTIFIED,ENGLEWOOD CLIFFS,NJ
5446,fedex corporate services inc,Data Analyst,58800,2018-02-09,2018-08-07,CERTIFIED,MEMPHIS,TN
5447,chewy inc,Data Analyst,65000,2018-02-10,2018-08-12,CERTIFIED,DANIA BEACH,FL
5448,atricure inc,Data Analyst,44325,2018-02-12,2018-07-01,CERTIFIED,MASON,OH
5449,credit sesame inc,Data Analyst,85100,2018-02-12,2018-08-01,CERTIFIED,MOUNTAIN VIEW,CA
5450,ziprecruiter inc,Data Analyst,85000,2018-02-12,2018-08-12,CERTIFIED,SANTA MONICA,CA
5451,cyberthink inc,Data Analyst,70000,2018-02-12,2018-03-05,CERTIFIED,NEW YORK,NY
5452,capital one services llc,Principal Data Analyst,90300,2018-02-12,2018-03-05,CERTIFIED,PLANO,TX
5453,capgemini america inc,Data Analyst,76800,2018-02-12,2018-02-12,CERTIFIED,HOUSTON,TX
5454,tipalti inc,Data Analyst,75000,2018-02-12,2018-08-11,CERTIFIED,SAN MATEO,CA
5455,capgemini america inc,Senior Data Analyst,93500,2018-02-12,2018-02-12,CERTIFIED,JACKSONVILLE,FL
5456,capgemini america inc,Senior Data Analyst,93500,2018-02-12,2018-02-12,CERTIFIED,JACKSONVILLE,FL
5457,cyma systems inc,Data Analyst,80000,2018-02-12,2018-02-12,WITHDRAWN,RICHARDSON,TX
5458,seattle wunderman network llc,Senior Data Analyst,92000,2018-02-12,2018-08-14,CERTIFIED,SEATTLE,WA
5459,davita medical management llc,Senior Data Analyst,105019,2018-02-12,2018-02-15,WITHDRAWN,EL SEGUNDO,CA
5460,cyma systems inc,Data Analyst,80000,2018-02-12,2018-02-12,CERTIFIED,RICHARDSON,TX
5461,scioinspire corporation,Senior Data Analyst,95000,2018-02-13,2018-03-05,CERTIFIED,WEST HARTFORD,CT
5462,biomarin inc,Data Analyst,100300,2018-02-13,2018-05-08,CERTIFIED,NOVATO,CA
5463,biomarin inc,Data Analyst,100300,2018-02-13,2018-05-08,CERTIFIED,NOVATO,CA
5464,biomarin inc,Data Analyst,100300,2018-02-13,2018-05-08,CERTIFIED,NOVATO,CA
5465,8451 llc,Data Analyst,67000,2018-02-13,2018-08-11,CERTIFIED,CINCINNATI,OH
5466,fair isaac inc,Data Analyst,101000,2018-02-13,2018-05-07,CERTIFIED,SAN RAFAEL,CA
5467,mclane group international lp,Data Analyst,57512,2018-02-13,2018-08-15,CERTIFIED,HOUSTON,TX
5468,genius minds llc,Data Analyst,75000,2018-02-13,2018-08-14,CERTIFIED,EDEN PRAIRIE,MN
5469,epam systems inc,Senior Data Analyst,100000,2018-02-13,2018-08-10,CERTIFIED,NEWTOWN,PA
5470,entytle inc,Data Analyst,87173,2018-02-13,2018-08-11,CERTIFIED,PALO ALTO,CA
5471,digonex technologies inc,Data Analyst,56000,2018-02-13,2018-08-09,CERTIFIED,INDIANAPOLIS,IN
5472,fair isaac inc,Data Analyst,101000,2018-02-13,2018-05-07,CERTIFIED,SAN RAFAEL,CA
5473,nbcuniversal media llc,Data Analyst,60000,2018-02-13,2018-08-14,CERTIFIED,NEW YORK,NY
5474,davita medical management llc,Senior Data Analyst,105019,2018-02-13,2018-02-15,CERTIFIED,EL SEGUNDO,CA
